delta,Recycle_Rate
0.4789473684210527,0.92
0.4789473684210527,0.94
0.4789473684210527,0.88
0.5263157894736842,0.95
0.5263157894736842,0.87
0.5263157894736842,0.84
0.5263157894736842,0.91
0.5263157894736842,0.92
0.5263157894736842,0.92
0.5263157894736842,0.94
0.5263157894736842,0.89
0.5263157894736842,0.9
0.5263157894736842,0.91
0.5263157894736842,0.91
0.5263157894736842,0.89
0.5263157894736842,0.89
0.5263157894736842,0.91
0.5263157894736842,0.87
0.5263157894736842,0.88
0.5263157894736842,0.87
0.5263157894736842,0.88
0.5263157894736842,0.86
0.5263157894736842,0.87
0.5263157894736842,0.88
0.5263157894736842,0.89
0.5263157894736842,0.93
0.5263157894736842,0.9
0.5263157894736842,0.91
0.5263157894736842,0.9
0.5263157894736842,0.93
0.5263157894736842,0.89
0.5263157894736842,0.93
0.5263157894736842,0.94
0.5263157894736842,0.93
0.5263157894736842,0.89
0.5263157894736842,0.93
0.5263157894736842,0.93
0.5263157894736842,0.91
0.5263157894736842,0.93
0.5263157894736842,0.89
0.5263157894736842,0.89
0.5263157894736842,0.94
0.5263157894736842,0.92
0.5263157894736842,0.85
0.5263157894736842,0.88
0.5263157894736842,0.89
0.5263157894736842,0.91
0.5263157894736842,0.88
0.5263157894736842,0.83
0.5263157894736842,0.88
0.5263157894736842,0.87
0.5263157894736842,0.9
0.5263157894736842,0.95
0.5263157894736842,0.93
0.5263157894736842,0.92
0.5263157894736842,0.89
0.5263157894736842,0.92
0.5263157894736842,0.87
0.5263157894736842,0.89
0.5263157894736842,0.89
0.5263157894736842,0.92
0.5263157894736842,0.85
0.5263157894736842,0.93
0.5263157894736842,0.9
0.5263157894736842,0.89
0.5263157894736842,0.89
0.5263157894736842,0.89
0.5263157894736842,0.86
0.5263157894736842,0.93
0.5263157894736842,0.94
0.5263157894736842,0.87
0.5263157894736842,0.92
0.5263157894736842,0.94
0.5263157894736842,0.89
0.5263157894736842,0.9
0.5263157894736842,0.9
0.5263157894736842,0.9
0.5263157894736842,0.91
0.5263157894736842,0.89
0.5263157894736842,0.9
0.5263157894736842,0.89
0.5263157894736842,0.81
0.5263157894736842,0.89
0.5263157894736842,0.91
0.5263157894736842,0.84
0.5263157894736842,0.87
0.5263157894736842,0.87
0.5263157894736842,0.9
0.5263157894736842,0.92
0.5263157894736842,0.88
0.5263157894736842,0.92
0.5263157894736842,0.89
0.5263157894736842,0.92
0.5263157894736842,0.9
0.5263157894736842,0.87
0.5263157894736842,0.87
0.5263157894736842,0.84
0.5263157894736842,0.89
0.5263157894736842,0.9
0.5263157894736842,0.91
0.5263157894736842,0.92
0.5263157894736842,0.89
0.5263157894736842,0.9
0.5263157894736842,0.92
0.5263157894736842,0.93
0.5263157894736842,0.89
0.5263157894736842,0.89
0.5263157894736842,0.89
0.5263157894736842,0.91
0.5263157894736842,0.91
0.5263157894736842,0.88
0.5263157894736842,0.9
0.5263157894736842,0.91
0.5263157894736842,0.84
0.5263157894736842,0.94
0.5263157894736842,0.83
0.5263157894736842,0.89
0.5263157894736842,0.93
0.5263157894736842,0.91
0.5263157894736842,0.93
0.5263157894736842,0.89
0.5263157894736842,0.85
0.5263157894736842,0.91
0.5263157894736842,0.9
0.5263157894736842,0.91
0.5263157894736842,0.87
0.5263157894736842,0.89
0.5263157894736842,0.91
0.5263157894736842,0.9
0.5263157894736842,0.9
0.5263157894736842,0.93
0.5263157894736842,0.9
0.5263157894736842,0.91
0.5263157894736842,0.86
0.5263157894736842,0.87
0.5263157894736842,0.94
0.5263157894736842,0.88
0.5263157894736842,0.93
0.5263157894736842,0.92
0.5263157894736842,0.91
0.5263157894736842,0.89
0.5263157894736842,0.92
0.5263157894736842,0.89
0.5263157894736842,0.9
0.5263157894736842,0.89
0.5263157894736842,0.88
0.5263157894736842,0.91
0.5263157894736842,0.91
0.5263157894736842,0.93
0.5263157894736842,0.94
0.5263157894736842,0.86
0.5263157894736842,0.9
0.5263157894736842,0.9
0.5263157894736842,0.93
0.5263157894736842,0.91
0.5263157894736842,0.91
0.5263157894736842,0.91
0.5263157894736842,0.93
0.5263157894736842,0.89
0.5263157894736842,0.91
0.5263157894736842,0.88
0.5263157894736842,0.92
0.5263157894736842,0.86
0.5263157894736842,0.93
0.5263157894736842,0.91
0.5263157894736842,0.93
0.5263157894736842,0.92
0.5263157894736842,0.94
0.5263157894736842,0.9
0.5263157894736842,0.92
0.5263157894736842,0.94
0.5263157894736842,0.87
0.5263157894736842,0.84
0.5263157894736842,0.91
0.5263157894736842,0.92
0.5263157894736842,0.91
0.5263157894736842,0.95
0.5263157894736842,0.86
0.5263157894736842,0.9
0.5263157894736842,0.92
0.5263157894736842,0.9
0.5263157894736842,0.92
0.5263157894736842,0.93
0.5263157894736842,0.92
0.5263157894736842,0.9
0.5263157894736842,0.93
0.5263157894736842,0.9
0.5263157894736842,0.87
0.5263157894736842,0.91
0.5263157894736842,0.92
0.5263157894736842,0.91
0.5263157894736842,0.93
0.5263157894736842,0.9
0.5263157894736842,0.9
0.5263157894736842,0.89
0.5263157894736842,0.87
0.5263157894736842,0.87
0.5263157894736842,0.88
0.5263157894736842,0.9
0.5263157894736842,0.9
0.5263157894736842,0.92
0.5263157894736842,0.88
0.5263157894736842,0.9
0.5263157894736842,0.87
0.5263157894736842,0.91
0.5263157894736842,0.88
0.5263157894736842,0.9
0.5263157894736842,0.92
0.5263157894736842,0.94
0.5263157894736842,0.91
0.5263157894736842,0.91
0.5263157894736842,0.89
0.5263157894736842,0.88
0.5263157894736842,0.93
0.5263157894736842,0.89
0.5263157894736842,0.9
0.5263157894736842,0.87
0.5263157894736842,0.86
0.5263157894736842,0.91
0.5263157894736842,0.95
0.5263157894736842,0.91
0.5263157894736842,0.85
0.5263157894736842,0.94
0.5263157894736842,0.94
0.5263157894736842,0.89
0.5263157894736842,0.89
0.5263157894736842,0.96
0.5263157894736842,0.89
0.5263157894736842,0.92
0.5263157894736842,0.89
0.5263157894736842,0.93
0.5263157894736842,0.93
0.5263157894736842,0.89
0.5263157894736842,0.88
0.5263157894736842,0.88
0.5263157894736842,0.92
0.5263157894736842,0.86
0.5263157894736842,0.95
0.5263157894736842,0.89
0.5263157894736842,0.91
0.5263157894736842,0.92
0.5263157894736842,0.92
0.5263157894736842,0.92
0.5263157894736842,0.93
0.5263157894736842,0.94
0.5263157894736842,0.92
0.5263157894736842,0.92
0.5263157894736842,0.9
0.5263157894736842,0.9
0.5263157894736842,0.94
0.5263157894736842,0.87
0.5263157894736842,0.9
0.5263157894736842,0.92
0.5736842105263158,0.93
0.5736842105263158,0.88
0.5736842105263158,0.88
0.5736842105263158,0.88
0.5736842105263158,0.93
0.5736842105263158,0.77
0.5736842105263158,0.85
0.5736842105263158,0.93
0.5736842105263158,0.87
0.5736842105263158,0.86
0.5736842105263158,0.92
0.5736842105263158,0.9
0.5736842105263158,0.91
0.5736842105263158,0.92
0.5736842105263158,0.91
0.5736842105263158,0.87
0.5736842105263158,0.89
0.5736842105263158,0.9
0.5736842105263158,0.91
0.5736842105263158,0.87
0.5736842105263158,0.88
0.5736842105263158,0.93
0.5736842105263158,0.88
0.5736842105263158,0.93
0.5736842105263158,0.92
0.5736842105263158,0.88
0.5736842105263158,0.86
0.5736842105263158,0.9
0.5736842105263158,0.88
0.5736842105263158,0.92
0.5736842105263158,0.91
0.5736842105263158,0.88
0.5736842105263158,0.85
0.5736842105263158,0.9
0.5736842105263158,0.84
0.5736842105263158,0.91
0.5736842105263158,0.84
0.5736842105263158,0.86
0.5736842105263158,0.88
0.5736842105263158,0.9
0.5736842105263158,0.88
0.5736842105263158,0.94
0.5736842105263158,0.92
0.5736842105263158,0.92
0.5736842105263158,0.87
0.5736842105263158,0.9
0.5736842105263158,0.86
0.5736842105263158,0.92
0.5736842105263158,0.85
0.5736842105263158,0.95
0.5736842105263158,0.89
0.5736842105263158,0.88
0.5736842105263158,0.94
0.5736842105263158,0.92
0.5736842105263158,0.9
0.5736842105263158,0.85
0.5736842105263158,0.91
0.5736842105263158,0.94
0.5736842105263158,0.86
0.5736842105263158,0.88
0.5736842105263158,0.9
0.5736842105263158,0.87
0.5736842105263158,0.92
0.5736842105263158,0.9
0.5736842105263158,0.9
0.5736842105263158,0.9
0.5736842105263158,0.88
0.5736842105263158,0.87
0.5736842105263158,0.91
0.5736842105263158,0.85
0.5736842105263158,0.9
0.5736842105263158,0.91
0.5736842105263158,0.92
0.5736842105263158,0.83
0.5736842105263158,0.9
0.5736842105263158,0.88
0.5736842105263158,0.87
0.5736842105263158,0.92
0.5736842105263158,0.95
0.5736842105263158,0.84
0.5736842105263158,0.86
0.5736842105263158,0.89
0.5736842105263158,0.91
0.5736842105263158,0.88
0.5736842105263158,0.89
0.5736842105263158,0.88
0.5736842105263158,0.9
0.5736842105263158,0.81
0.5736842105263158,0.87
0.5736842105263158,0.91
0.5736842105263158,0.85
0.5736842105263158,0.92
0.5736842105263158,0.85
0.5736842105263158,0.93
0.5736842105263158,0.91
0.5736842105263158,0.89
0.5736842105263158,0.89
0.5736842105263158,0.84
0.5736842105263158,0.89
0.5736842105263158,0.88
0.5736842105263158,0.92
0.5736842105263158,0.93
0.5736842105263158,0.91
0.5736842105263158,0.91
0.5736842105263158,0.91
0.5736842105263158,0.89
0.5736842105263158,0.82
0.5736842105263158,0.92
0.5736842105263158,0.92
0.5736842105263158,0.89
0.5736842105263158,0.93
0.5736842105263158,0.93
0.5736842105263158,0.95
0.5736842105263158,0.93
0.5736842105263158,0.93
0.5736842105263158,0.9
0.5736842105263158,0.92
0.5736842105263158,0.9
0.5736842105263158,0.92
0.5736842105263158,0.9
0.5736842105263158,0.89
0.5736842105263158,0.92
0.5736842105263158,0.92
0.5736842105263158,0.87
0.5736842105263158,0.88
0.5736842105263158,0.89
0.5736842105263158,0.9
0.5736842105263158,0.89
0.5736842105263158,0.91
0.5736842105263158,0.87
0.5736842105263158,0.9
0.5736842105263158,0.95
0.5736842105263158,0.86
0.5736842105263158,0.93
0.5736842105263158,0.89
0.5736842105263158,0.88
0.5736842105263158,0.88
0.5736842105263158,0.86
0.5736842105263158,0.92
0.5736842105263158,0.91
0.5736842105263158,0.9
0.5736842105263158,0.92
0.5736842105263158,0.91
0.5736842105263158,0.87
0.5736842105263158,0.84
0.5736842105263158,0.9
0.5736842105263158,0.93
0.5736842105263158,0.92
0.5736842105263158,0.9
0.5736842105263158,0.93
0.5736842105263158,0.87
0.5736842105263158,0.92
0.5736842105263158,0.85
0.5736842105263158,0.91
0.5736842105263158,0.9
0.5736842105263158,0.91
0.5736842105263158,0.91
0.5736842105263158,0.89
0.5736842105263158,0.91
0.5736842105263158,0.92
0.5736842105263158,0.93
0.5736842105263158,0.91
0.5736842105263158,0.91
0.5736842105263158,0.93
0.5736842105263158,0.91
0.5736842105263158,0.9
0.5736842105263158,0.84
0.5736842105263158,0.86
0.5736842105263158,0.93
0.5736842105263158,0.87
0.5736842105263158,0.92
0.5736842105263158,0.86
0.5736842105263158,0.91
0.5736842105263158,0.92
0.5736842105263158,0.83
0.5736842105263158,0.9
0.5736842105263158,0.9
0.5736842105263158,0.9
0.5736842105263158,0.9
0.5736842105263158,0.95
0.5736842105263158,0.91
0.5736842105263158,0.89
0.5736842105263158,0.91
0.5736842105263158,0.88
0.5736842105263158,0.9
0.5736842105263158,0.9
0.5736842105263158,0.93
0.5736842105263158,0.89
0.5736842105263158,0.89
0.5736842105263158,0.92
0.5736842105263158,0.78
0.5736842105263158,0.85
0.5736842105263158,0.93
0.5736842105263158,0.9
0.5736842105263158,0.88
0.5736842105263158,0.9
0.5736842105263158,0.89
0.5736842105263158,0.91
0.5736842105263158,0.89
0.5736842105263158,0.92
0.5736842105263158,0.88
0.5736842105263158,0.89
0.5736842105263158,0.88
0.5736842105263158,0.93
0.5736842105263158,0.89
0.5736842105263158,0.91
0.5736842105263158,0.92
0.5736842105263158,0.94
0.5736842105263158,0.89
0.5736842105263158,0.87
0.5736842105263158,0.88
0.5736842105263158,0.92
0.5736842105263158,0.87
0.5736842105263158,0.9
0.5736842105263158,0.91
0.5736842105263158,0.87
0.5736842105263158,0.89
0.5736842105263158,0.91
0.5736842105263158,0.87
0.5736842105263158,0.9
0.5736842105263158,0.85
0.5736842105263158,0.89
0.5736842105263158,0.84
0.5736842105263158,0.92
0.5736842105263158,0.92
0.5736842105263158,0.9
0.5736842105263158,0.91
0.5736842105263158,0.91
0.5736842105263158,0.91
0.5736842105263158,0.91
0.5736842105263158,0.86
0.5736842105263158,0.91
0.5736842105263158,0.88
0.5736842105263158,0.91
0.5736842105263158,0.89
0.5736842105263158,0.85
0.5736842105263158,0.87
0.5736842105263158,0.84
0.5736842105263158,0.88
0.5736842105263158,0.9
0.5736842105263158,0.9
0.5736842105263158,0.87
0.5736842105263158,0.88
0.5736842105263158,0.86
0.5736842105263158,0.9
0.5736842105263158,0.92
0.5736842105263158,0.95
0.5736842105263158,0.91
0.5736842105263158,0.92
0.5736842105263158,0.9
0.6210526315789474,0.92
0.6210526315789474,0.89
0.6210526315789474,0.88
0.6210526315789474,0.84
0.6210526315789474,0.92
0.6210526315789474,0.83
0.6210526315789474,0.87
0.6210526315789474,0.9
0.6210526315789474,0.91
0.6210526315789474,0.84
0.6210526315789474,0.9
0.6210526315789474,0.91
0.6210526315789474,0.91
0.6210526315789474,0.89
0.6210526315789474,0.91
0.6210526315789474,0.89
0.6210526315789474,0.88
0.6210526315789474,0.87
0.6210526315789474,0.92
0.6210526315789474,0.89
0.6210526315789474,0.81
0.6210526315789474,0.93
0.6210526315789474,0.93
0.6210526315789474,0.88
0.6210526315789474,0.89
0.6210526315789474,0.86
0.6210526315789474,0.9
0.6210526315789474,0.88
0.6210526315789474,0.94
0.6210526315789474,0.87
0.6210526315789474,0.89
0.6210526315789474,0.92
0.6210526315789474,0.91
0.6210526315789474,0.88
0.6210526315789474,0.94
0.6210526315789474,0.9
0.6210526315789474,0.86
0.6210526315789474,0.9
0.6210526315789474,0.9
0.6210526315789474,0.9
0.6210526315789474,0.86
0.6210526315789474,0.88
0.6210526315789474,0.91
0.6210526315789474,0.89
0.6210526315789474,0.85
0.6210526315789474,0.89
0.6210526315789474,0.82
0.6210526315789474,0.89
0.6210526315789474,0.85
0.6210526315789474,0.9
0.6210526315789474,0.91
0.6210526315789474,0.92
0.6210526315789474,0.87
0.6210526315789474,0.88
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.82
0.6210526315789474,0.91
0.6210526315789474,0.9
0.6210526315789474,0.88
0.6210526315789474,0.89
0.6210526315789474,0.92
0.6210526315789474,0.92
0.6210526315789474,0.94
0.6210526315789474,0.85
0.6210526315789474,0.89
0.6210526315789474,0.9
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.84
0.6210526315789474,0.9
0.6210526315789474,0.88
0.6210526315789474,0.91
0.6210526315789474,0.87
0.6210526315789474,0.92
0.6210526315789474,0.92
0.6210526315789474,0.89
0.6210526315789474,0.85
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.92
0.6210526315789474,0.87
0.6210526315789474,0.88
0.6210526315789474,0.88
0.6210526315789474,0.86
0.6210526315789474,0.86
0.6210526315789474,0.84
0.6210526315789474,0.86
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.85
0.6210526315789474,0.87
0.6210526315789474,0.9
0.6210526315789474,0.92
0.6210526315789474,0.87
0.6210526315789474,0.9
0.6210526315789474,0.9
0.6210526315789474,0.86
0.6210526315789474,0.86
0.6210526315789474,0.86
0.6210526315789474,0.87
0.6210526315789474,0.88
0.6210526315789474,0.89
0.6210526315789474,0.86
0.6210526315789474,0.93
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.86
0.6210526315789474,0.85
0.6210526315789474,0.88
0.6210526315789474,0.83
0.6210526315789474,0.9
0.6210526315789474,0.93
0.6210526315789474,0.86
0.6210526315789474,0.88
0.6210526315789474,0.9
0.6210526315789474,0.91
0.6210526315789474,0.92
0.6210526315789474,0.91
0.6210526315789474,0.88
0.6210526315789474,0.87
0.6210526315789474,0.9
0.6210526315789474,0.91
0.6210526315789474,0.9
0.6210526315789474,0.91
0.6210526315789474,0.94
0.6210526315789474,0.9
0.6210526315789474,0.88
0.6210526315789474,0.84
0.6210526315789474,0.83
0.6210526315789474,0.87
0.6210526315789474,0.87
0.6210526315789474,0.88
0.6210526315789474,0.89
0.6210526315789474,0.87
0.6210526315789474,0.9
0.6210526315789474,0.92
0.6210526315789474,0.84
0.6210526315789474,0.91
0.6210526315789474,0.94
0.6210526315789474,0.94
0.6210526315789474,0.87
0.6210526315789474,0.86
0.6210526315789474,0.89
0.6210526315789474,0.9
0.6210526315789474,0.92
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.9
0.6210526315789474,0.92
0.6210526315789474,0.86
0.6210526315789474,0.91
0.6210526315789474,0.89
0.6210526315789474,0.94
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.89
0.6210526315789474,0.9
0.6210526315789474,0.85
0.6210526315789474,0.92
0.6210526315789474,0.93
0.6210526315789474,0.91
0.6210526315789474,0.89
0.6210526315789474,0.89
0.6210526315789474,0.88
0.6210526315789474,0.92
0.6210526315789474,0.9
0.6210526315789474,0.88
0.6210526315789474,0.88
0.6210526315789474,0.88
0.6210526315789474,0.88
0.6210526315789474,0.88
0.6210526315789474,0.87
0.6210526315789474,0.87
0.6210526315789474,0.92
0.6210526315789474,0.91
0.6210526315789474,0.92
0.6210526315789474,0.87
0.6210526315789474,0.86
0.6210526315789474,0.89
0.6210526315789474,0.93
0.6210526315789474,0.94
0.6210526315789474,0.91
0.6210526315789474,0.91
0.6210526315789474,0.91
0.6210526315789474,0.88
0.6210526315789474,0.88
0.6210526315789474,0.88
0.6210526315789474,0.87
0.6210526315789474,0.93
0.6210526315789474,0.86
0.6210526315789474,0.89
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.89
0.6210526315789474,0.93
0.6210526315789474,0.91
0.6210526315789474,0.82
0.6210526315789474,0.93
0.6210526315789474,0.91
0.6210526315789474,0.9
0.6210526315789474,0.91
0.6210526315789474,0.83
0.6210526315789474,0.88
0.6210526315789474,0.9
0.6210526315789474,0.89
0.6210526315789474,0.87
0.6210526315789474,0.89
0.6210526315789474,0.88
0.6210526315789474,0.94
0.6210526315789474,0.87
0.6210526315789474,0.94
0.6210526315789474,0.81
0.6210526315789474,0.92
0.6210526315789474,0.87
0.6210526315789474,0.87
0.6210526315789474,0.88
0.6210526315789474,0.87
0.6210526315789474,0.9
0.6210526315789474,0.93
0.6210526315789474,0.91
0.6210526315789474,0.84
0.6210526315789474,0.87
0.6210526315789474,0.89
0.6210526315789474,0.89
0.6210526315789474,0.9
0.6210526315789474,0.84
0.6210526315789474,0.93
0.6210526315789474,0.91
0.6210526315789474,0.94
0.6210526315789474,0.85
0.6210526315789474,0.91
0.6210526315789474,0.89
0.6210526315789474,0.82
0.6210526315789474,0.93
0.6210526315789474,0.92
0.6210526315789474,0.91
0.6210526315789474,0.88
0.6210526315789474,0.86
0.6210526315789474,0.85
0.6210526315789474,0.93
0.6210526315789474,0.91
0.6210526315789474,0.85
0.6210526315789474,0.9
0.6210526315789474,0.85
0.6210526315789474,0.85
0.6210526315789474,0.88
0.6210526315789474,0.86
0.6684210526315789,0.9
0.6684210526315789,0.87
0.6684210526315789,0.9
0.6684210526315789,0.83
0.6684210526315789,0.86
0.6684210526315789,0.92
0.6684210526315789,0.85
0.6684210526315789,0.89
0.6684210526315789,0.9
0.6684210526315789,0.84
0.6684210526315789,0.95
0.6684210526315789,0.89
0.6684210526315789,0.91
0.6684210526315789,0.87
0.6684210526315789,0.87
0.6684210526315789,0.86
0.6684210526315789,0.94
0.6684210526315789,0.9
0.6684210526315789,0.82
0.6684210526315789,0.86
0.6684210526315789,0.86
0.6684210526315789,0.89
0.6684210526315789,0.9
0.6684210526315789,0.91
0.6684210526315789,0.85
0.6684210526315789,0.9
0.6684210526315789,0.9
0.6684210526315789,0.9
0.6684210526315789,0.85
0.6684210526315789,0.9
0.6684210526315789,0.92
0.6684210526315789,0.82
0.6684210526315789,0.92
0.6684210526315789,0.91
0.6684210526315789,0.85
0.6684210526315789,0.85
0.6684210526315789,0.86
0.6684210526315789,0.9
0.6684210526315789,0.86
0.6684210526315789,0.97
0.6684210526315789,0.8
0.6684210526315789,0.91
0.6684210526315789,0.9
0.6684210526315789,0.85
0.6684210526315789,0.85
0.6684210526315789,0.92
0.6684210526315789,0.91
0.6684210526315789,0.92
0.6684210526315789,0.89
0.6684210526315789,0.91
0.6684210526315789,0.87
0.6684210526315789,0.84
0.6684210526315789,0.91
0.6684210526315789,0.87
0.6684210526315789,0.88
0.6684210526315789,0.91
0.6684210526315789,0.85
0.6684210526315789,0.85
0.6684210526315789,0.8
0.6684210526315789,0.9
0.6684210526315789,0.86
0.6684210526315789,0.91
0.6684210526315789,0.9
0.6684210526315789,0.83
0.6684210526315789,0.92
0.6684210526315789,0.89
0.6684210526315789,0.83
0.6684210526315789,0.82
0.6684210526315789,0.8
0.6684210526315789,0.92
0.6684210526315789,0.88
0.6684210526315789,0.88
0.6684210526315789,0.86
0.6684210526315789,0.86
0.6684210526315789,0.85
0.6684210526315789,0.91
0.6684210526315789,0.86
0.6684210526315789,0.9
0.6684210526315789,0.86
0.6684210526315789,0.89
0.6684210526315789,0.91
0.6684210526315789,0.89
0.6684210526315789,0.83
0.6684210526315789,0.89
0.6684210526315789,0.88
0.6684210526315789,0.9
0.6684210526315789,0.88
0.6684210526315789,0.85
0.6684210526315789,0.91
0.6684210526315789,0.9
0.6684210526315789,0.94
0.6684210526315789,0.92
0.6684210526315789,0.89
0.6684210526315789,0.81
0.6684210526315789,0.92
0.6684210526315789,0.92
0.6684210526315789,0.89
0.6684210526315789,0.89
0.6684210526315789,0.82
0.6684210526315789,0.89
0.6684210526315789,0.86
0.6684210526315789,0.9
0.6684210526315789,0.9
0.6684210526315789,0.88
0.6684210526315789,0.84
0.6684210526315789,0.91
0.6684210526315789,0.87
0.6684210526315789,0.92
0.6684210526315789,0.9
0.6684210526315789,0.9
0.6684210526315789,0.84
0.6684210526315789,0.9
0.6684210526315789,0.82
0.6684210526315789,0.88
0.6684210526315789,0.91
0.6684210526315789,0.83
0.6684210526315789,0.92
0.6684210526315789,0.93
0.6684210526315789,0.93
0.6684210526315789,0.86
0.6684210526315789,0.91
0.6684210526315789,0.87
0.6684210526315789,0.9
0.6684210526315789,0.91
0.6684210526315789,0.89
0.6684210526315789,0.88
0.6684210526315789,0.87
0.6684210526315789,0.88
0.6684210526315789,0.93
0.6684210526315789,0.78
0.6684210526315789,0.86
0.6684210526315789,0.95
0.6684210526315789,0.91
0.6684210526315789,0.87
0.6684210526315789,0.9
0.6684210526315789,0.9
0.6684210526315789,0.86
0.6684210526315789,0.89
0.6684210526315789,0.85
0.6684210526315789,0.88
0.6684210526315789,0.83
0.6684210526315789,0.94
0.6684210526315789,0.83
0.6684210526315789,0.86
0.6684210526315789,0.91
0.6684210526315789,0.82
0.6684210526315789,0.91
0.6684210526315789,0.85
0.6684210526315789,0.95
0.6684210526315789,0.91
0.6684210526315789,0.93
0.6684210526315789,0.93
0.6684210526315789,0.92
0.6684210526315789,0.9
0.6684210526315789,0.91
0.6684210526315789,0.91
0.6684210526315789,0.87
0.6684210526315789,0.9
0.6684210526315789,0.91
0.6684210526315789,0.9
0.6684210526315789,0.89
0.6684210526315789,0.88
0.6684210526315789,0.84
0.6684210526315789,0.87
0.6684210526315789,0.9
0.6684210526315789,0.9
0.6684210526315789,0.86
0.6684210526315789,0.9
0.6684210526315789,0.89
0.6684210526315789,0.88
0.6684210526315789,0.89
0.6684210526315789,0.86
0.6684210526315789,0.88
0.6684210526315789,0.91
0.6684210526315789,0.9
0.6684210526315789,0.8
0.6684210526315789,0.84
0.6684210526315789,0.88
0.6684210526315789,0.9
0.6684210526315789,0.9
0.6684210526315789,0.89
0.6684210526315789,0.88
0.6684210526315789,0.94
0.6684210526315789,0.93
0.6684210526315789,0.89
0.6684210526315789,0.85
0.6684210526315789,0.96
0.6684210526315789,0.89
0.6684210526315789,0.91
0.6684210526315789,0.87
0.6684210526315789,0.9
0.6684210526315789,0.87
0.6684210526315789,0.89
0.6684210526315789,0.91
0.6684210526315789,0.84
0.6684210526315789,0.86
0.6684210526315789,0.79
0.6684210526315789,0.86
0.6684210526315789,0.8
0.6684210526315789,0.78
0.6684210526315789,0.81
0.6684210526315789,0.91
0.6684210526315789,0.84
0.6684210526315789,0.94
0.6684210526315789,0.87
0.6684210526315789,0.88
0.6684210526315789,0.94
0.6684210526315789,0.85
0.6684210526315789,0.87
0.6684210526315789,0.91
0.6684210526315789,0.89
0.6684210526315789,0.9
0.6684210526315789,0.87
0.6684210526315789,0.93
0.6684210526315789,0.85
0.6684210526315789,0.93
0.6684210526315789,0.9
0.6684210526315789,0.86
0.6684210526315789,0.91
0.6684210526315789,0.88
0.6684210526315789,0.88
0.6684210526315789,0.89
0.6684210526315789,0.92
0.6684210526315789,0.93
0.6684210526315789,0.91
0.6684210526315789,0.89
0.6684210526315789,0.91
0.6684210526315789,0.88
0.6684210526315789,0.81
0.6684210526315789,0.91
0.6684210526315789,0.92
0.6684210526315789,0.91
0.6684210526315789,0.86
0.6684210526315789,0.83
0.6684210526315789,0.86
0.6684210526315789,0.82
0.6684210526315789,0.86
0.6684210526315789,0.91
0.6684210526315789,0.9
0.6684210526315789,0.91
0.6684210526315789,0.88
0.6684210526315789,0.92
0.6684210526315789,0.9
0.6684210526315789,0.88
0.6684210526315789,0.91
0.6684210526315789,0.85
0.6684210526315789,0.89
0.6684210526315789,0.84
0.6684210526315789,0.91
0.6684210526315789,0.94
0.7157894736842105,0.92
0.7157894736842105,0.9
0.7157894736842105,0.79
0.7157894736842105,0.85
0.7157894736842105,0.86
0.7157894736842105,0.83
0.7157894736842105,0.93
0.7157894736842105,0.83
0.7157894736842105,0.85
0.7157894736842105,0.87
0.7157894736842105,0.91
0.7157894736842105,0.92
0.7157894736842105,0.87
0.7157894736842105,0.84
0.7157894736842105,0.89
0.7157894736842105,0.83
0.7157894736842105,0.88
0.7157894736842105,0.93
0.7157894736842105,0.85
0.7157894736842105,0.89
0.7157894736842105,0.9
0.7157894736842105,0.88
0.7157894736842105,0.92
0.7157894736842105,0.91
0.7157894736842105,0.87
0.7157894736842105,0.86
0.7157894736842105,0.87
0.7157894736842105,0.9
0.7157894736842105,0.87
0.7157894736842105,0.87
0.7157894736842105,0.89
0.7157894736842105,0.81
0.7157894736842105,0.84
0.7157894736842105,0.89
0.7157894736842105,0.87
0.7157894736842105,0.91
0.7157894736842105,0.87
0.7157894736842105,0.83
0.7157894736842105,0.87
0.7157894736842105,0.89
0.7157894736842105,0.91
0.7157894736842105,0.88
0.7157894736842105,0.84
0.7157894736842105,0.92
0.7157894736842105,0.89
0.7157894736842105,0.87
0.7157894736842105,0.92
0.7157894736842105,0.93
0.7157894736842105,0.86
0.7157894736842105,0.9
0.7157894736842105,0.9
0.7157894736842105,0.85
0.7157894736842105,0.89
0.7157894736842105,0.89
0.7157894736842105,0.9
0.7157894736842105,0.93
0.7157894736842105,0.86
0.7157894736842105,0.84
0.7157894736842105,0.82
0.7157894736842105,0.87
0.7157894736842105,0.86
0.7157894736842105,0.89
0.7157894736842105,0.92
0.7157894736842105,0.87
0.7157894736842105,0.83
0.7157894736842105,0.85
0.7157894736842105,0.89
0.7157894736842105,0.81
0.7157894736842105,0.84
0.7157894736842105,0.89
0.7157894736842105,0.85
0.7157894736842105,0.91
0.7157894736842105,0.89
