epsilon,Recycle_Rate
0.13,0.92
0.13,0.88
0.13,0.86
0.13,0.86
0.13,0.83
0.13,0.93
0.13,0.9
0.13,0.89
0.13,0.87
0.13,0.91
0.13,0.9
0.13,0.84
0.13,0.89
0.13,0.84
0.13,0.88
0.13,0.89
0.13,0.88
0.13,0.92
0.13,0.9
0.13,0.84
0.13,0.88
0.13,0.84
0.13,0.9
0.13,0.85
0.13,0.9
0.13,0.9
0.13,0.87
0.13,0.9
0.13,0.81
0.13,0.91
0.13,0.91
0.13,0.93
0.13,0.94
0.13,0.89
0.13,0.85
0.13,0.87
0.13,0.86
0.13,0.86
0.13,0.87
0.13,0.91
0.13,0.88
0.13,0.87
0.13,0.88
0.13,0.92
0.13,0.83
0.13,0.81
0.13,0.87
0.13,0.9
0.13,0.88
0.13,0.9
0.13,0.87
0.13,0.9
0.13,0.87
0.13,0.9
0.13,0.85
0.13,0.91
0.13,0.91
0.13,0.83
0.13,0.86
0.13,0.89
0.13,0.82
0.13,0.86
0.13,0.87
0.13,0.89
0.13,0.84
0.13,0.91
0.13,0.84
0.13,0.9
0.13,0.9
0.13,0.86
0.13,0.91
0.13,0.91
0.13,0.93
0.13,0.8
0.13,0.92
0.13,0.82
0.13,0.89
0.13,0.91
0.13,0.87
0.13,0.89
0.13,0.89
0.13,0.87
0.13,0.84
0.13,0.84
0.13,0.9
0.13,0.92
0.13,0.84
0.13,0.9
0.13,0.84
0.13,0.88
0.13,0.89
0.13,0.87
0.13,0.9
0.13,0.88
0.13,0.86
0.13,0.84
0.13,0.84
0.13,0.84
0.13,0.87
0.13,0.88
0.13,0.89
0.13,0.85
0.13,0.89
0.13,0.87
0.13,0.84
0.13,0.93
0.13,0.85
0.13,0.89
0.13,0.86
0.13,0.89
0.13,0.88
0.13,0.87
0.13,0.9
0.13,0.9
0.13,0.82
0.13,0.85
0.13,0.88
0.13,0.87
0.13,0.81
0.13,0.87
0.13,0.91
0.13,0.89
0.13,0.9
0.13,0.88
0.13,0.88
0.13,0.93
0.13,0.87
0.13,0.88
0.13,0.91
0.13,0.96
0.13,0.89
0.13,0.92
0.13,0.85
0.13,0.86
0.13,0.88
0.13,0.85
0.13,0.9
0.13,0.83
0.13,0.79
0.13,0.9
0.13,0.95
0.13,0.82
0.13,0.86
0.13,0.95
0.13,0.84
0.13,0.85
0.13,0.85
0.13,0.9
0.13,0.92
0.13,0.88
0.13,0.85
0.13,0.87
0.13,0.84
0.13,0.9
0.13,0.9
0.13,0.9
0.13,0.83
0.13,0.95
0.13,0.87
0.13,0.87
0.13,0.84
0.13,0.84
0.13,0.8
0.13,0.86
0.13,0.82
0.13,0.87
0.13,0.87
0.13,0.92
0.13,0.89
0.13,0.84
0.13,0.87
0.13,0.85
0.13,0.88
0.13,0.89
0.13,0.88
0.13,0.89
0.13,0.92
0.13,0.92
0.13,0.9
0.13,0.89
0.13,0.9
0.13,0.84
0.13,0.89
0.13,0.85
0.13,0.83
0.13,0.93
0.13,0.9
0.13,0.88
0.13,0.85
0.13,0.87
0.13,0.88
0.13,0.89
0.13,0.87
0.13,0.82
0.13,0.94
0.13,0.82
0.13,0.9
0.13,0.89
0.13,0.91
0.13,0.84
0.13,0.86
0.13,0.79
0.13,0.91
0.13,0.92
0.13,0.88
0.13,0.89
0.13,0.86
0.13,0.89
0.13,0.83
0.13,0.91
0.13,0.86
0.13,0.79
0.13,0.89
0.13,0.89
0.13,0.83
0.13,0.88
0.13,0.88
0.13,0.91
0.13,0.85
0.13,0.89
0.13,0.86
0.13,0.9
0.13,0.87
0.13,0.89
0.13,0.93
0.14,0.83
0.14,0.86
0.14,0.87
0.14,0.85
0.14,0.93
0.14,0.93
0.14,0.89
0.14,0.89
0.14,0.9
0.14,0.86
0.14,0.87
0.14,0.86
0.14,0.92
0.14,0.9
0.14,0.87
0.14,0.89
0.14,0.85
0.14,0.81
0.14,0.87
0.14,0.88
0.14,0.92
0.14,0.83
0.14,0.89
0.14,0.85
0.14,0.83
0.14,0.92
0.14,0.88
0.14,0.86
0.14,0.86
0.14,0.83
0.14,0.93
0.14,0.9
0.14,0.89
0.14,0.87
0.14,0.91
0.14,0.9
0.14,0.84
0.14,0.89
0.14,0.84
0.14,0.88
0.14,0.89
0.14,0.88
0.14,0.92
0.14,0.9
0.14,0.84
0.14,0.88
0.14,0.84
0.14,0.9
0.14,0.85
0.14,0.9
0.14,0.9
0.14,0.87
0.14,0.9
0.14,0.81
0.14,0.91
0.14,0.91
0.14,0.93
0.14,0.94
0.14,0.89
0.14,0.85
0.14,0.87
0.14,0.86
0.14,0.86
0.14,0.87
0.14,0.91
0.14,0.88
0.14,0.87
0.14,0.88
0.14,0.92
0.14,0.83
0.14,0.81
0.14,0.87
0.14,0.9
0.14,0.88
0.14,0.9
0.14,0.87
0.14,0.9
0.14,0.87
0.14,0.9
0.14,0.85
0.14,0.91
0.14,0.91
0.14,0.83
0.14,0.86
0.14,0.89
0.14,0.82
0.14,0.86
0.14,0.87
0.14,0.89
0.14,0.84
0.14,0.91
0.14,0.84
0.14,0.9
0.14,0.9
0.14,0.86
0.14,0.91
0.14,0.91
0.14,0.93
0.14,0.8
0.14,0.92
0.14,0.82
0.14,0.89
0.14,0.91
0.14,0.87
0.14,0.89
0.14,0.89
0.14,0.87
0.14,0.84
0.14,0.84
0.14,0.9
0.14,0.92
0.14,0.84
0.14,0.9
0.14,0.84
0.14,0.88
0.14,0.89
0.14,0.87
0.14,0.9
0.14,0.88
0.14,0.86
0.14,0.84
0.14,0.84
0.14,0.84
0.14,0.87
0.14,0.88
0.14,0.89
0.14,0.85
0.14,0.89
0.14,0.87
0.14,0.84
0.14,0.93
0.14,0.85
0.14,0.89
0.14,0.86
0.14,0.89
0.14,0.88
0.14,0.87
0.14,0.9
0.14,0.9
0.14,0.82
0.14,0.85
0.14,0.88
0.14,0.87
0.14,0.81
0.14,0.87
0.14,0.91
0.14,0.89
0.14,0.9
0.14,0.88
0.14,0.88
0.14,0.93
0.14,0.87
0.14,0.88
0.14,0.91
0.14,0.96
0.14,0.89
0.14,0.92
0.14,0.85
0.14,0.86
0.14,0.88
0.14,0.85
0.14,0.9
0.14,0.83
0.14,0.79
0.14,0.9
0.14,0.95
0.14,0.82
0.14,0.86
0.14,0.95
0.14,0.84
0.14,0.85
0.14,0.85
0.14,0.9
0.14,0.92
0.14,0.88
0.14,0.85
0.14,0.87
0.14,0.84
0.14,0.9
0.14,0.9
0.14,0.9
0.14,0.83
0.14,0.95
0.14,0.87
0.14,0.87
0.14,0.84
0.14,0.84
0.14,0.8
0.14,0.86
0.14,0.82
0.14,0.87
0.14,0.87
0.14,0.92
0.14,0.89
0.14,0.84
0.14,0.87
0.14,0.85
0.14,0.88
0.14,0.89
0.14,0.88
0.14,0.89
0.14,0.92
0.14,0.92
0.14,0.9
0.14,0.89
0.14,0.9
0.14,0.84
0.14,0.89
0.14,0.85
0.14,0.83
0.14,0.93
0.14,0.9
0.14,0.88
0.14,0.85
0.14,0.87
0.14,0.88
0.14,0.89
0.14,0.87
0.14,0.82
0.14,0.94
0.14,0.82
0.14,0.9
0.14,0.89
0.14,0.91
0.14,0.84
0.14,0.86
0.14,0.79
0.14,0.91
0.14,0.92
0.14,0.88
0.14,0.89
0.14,0.86
0.14,0.89
0.14,0.83
0.14,0.91
0.14,0.86
0.14,0.79
0.14,0.89
0.14,0.89
0.14,0.83
0.14,0.88
0.14,0.88
0.14,0.91
0.14,0.85
0.14,0.89
0.14,0.86
0.14,0.9
0.14,0.87
0.14,0.89
0.14,0.93
0.15000000000000002,0.83
0.15000000000000002,0.86
0.15000000000000002,0.87
0.15000000000000002,0.85
0.15000000000000002,0.93
0.15000000000000002,0.93
0.15000000000000002,0.89
0.15000000000000002,0.89
0.15000000000000002,0.9
0.15000000000000002,0.86
0.15000000000000002,0.87
0.15000000000000002,0.86
0.15000000000000002,0.92
0.15000000000000002,0.9
0.15000000000000002,0.87
0.15000000000000002,0.89
0.15000000000000002,0.85
0.15000000000000002,0.81
0.15000000000000002,0.87
0.15000000000000002,0.88
0.15000000000000002,0.92
0.15000000000000002,0.83
0.15000000000000002,0.89
0.15000000000000002,0.85
0.15000000000000002,0.83
0.15000000000000002,0.92
0.15000000000000002,0.88
0.15000000000000002,0.86
0.15000000000000002,0.86
0.15000000000000002,0.83
0.15000000000000002,0.93
0.15000000000000002,0.9
0.15000000000000002,0.89
0.15000000000000002,0.87
0.15000000000000002,0.91
0.15000000000000002,0.9
0.15000000000000002,0.84
0.15000000000000002,0.89
0.15000000000000002,0.84
0.15000000000000002,0.88
0.15000000000000002,0.89
0.15000000000000002,0.88
0.15000000000000002,0.92
0.15000000000000002,0.9
0.15000000000000002,0.84
0.15000000000000002,0.88
0.15000000000000002,0.84
0.15000000000000002,0.9
0.15000000000000002,0.85
0.15000000000000002,0.9
0.15000000000000002,0.9
0.15000000000000002,0.87
0.15000000000000002,0.9
0.15000000000000002,0.81
0.15000000000000002,0.91
0.15000000000000002,0.91
0.15000000000000002,0.93
0.15000000000000002,0.94
0.15000000000000002,0.89
0.15000000000000002,0.85
0.15000000000000002,0.87
0.15000000000000002,0.86
0.15000000000000002,0.86
0.15000000000000002,0.87
0.15000000000000002,0.91
0.15000000000000002,0.88
0.15000000000000002,0.87
0.15000000000000002,0.88
0.15000000000000002,0.92
0.15000000000000002,0.83
0.15000000000000002,0.81
0.15000000000000002,0.87
0.15000000000000002,0.9
0.15000000000000002,0.88
0.15000000000000002,0.9
0.15000000000000002,0.87
0.15000000000000002,0.9
0.15000000000000002,0.87
0.15000000000000002,0.9
0.15000000000000002,0.85
0.15000000000000002,0.91
0.15000000000000002,0.91
0.15000000000000002,0.83
0.15000000000000002,0.86
0.15000000000000002,0.89
0.15000000000000002,0.82
0.15000000000000002,0.86
0.15000000000000002,0.87
0.15000000000000002,0.89
0.15000000000000002,0.84
0.15000000000000002,0.91
0.15000000000000002,0.84
0.15000000000000002,0.9
0.15000000000000002,0.9
0.15000000000000002,0.86
0.15000000000000002,0.91
0.15000000000000002,0.91
0.15000000000000002,0.93
0.15000000000000002,0.8
0.15000000000000002,0.92
0.15000000000000002,0.82
0.15000000000000002,0.89
0.15000000000000002,0.91
0.15000000000000002,0.87
0.15000000000000002,0.89
0.15000000000000002,0.89
0.15000000000000002,0.87
0.15000000000000002,0.84
0.15000000000000002,0.84
0.15000000000000002,0.9
0.15000000000000002,0.92
0.15000000000000002,0.84
0.15000000000000002,0.9
0.15000000000000002,0.84
0.15000000000000002,0.88
0.15000000000000002,0.89
0.15000000000000002,0.87
0.15000000000000002,0.9
0.15000000000000002,0.88
0.15000000000000002,0.86
0.15000000000000002,0.84
0.15000000000000002,0.84
0.15000000000000002,0.84
0.15000000000000002,0.87
0.15000000000000002,0.88
0.15000000000000002,0.89
0.15000000000000002,0.85
0.15000000000000002,0.89
0.15000000000000002,0.87
0.15000000000000002,0.84
0.15000000000000002,0.93
0.15000000000000002,0.85
0.15000000000000002,0.89
0.15000000000000002,0.86
0.15000000000000002,0.89
0.15000000000000002,0.88
0.15000000000000002,0.87
0.15000000000000002,0.9
0.15000000000000002,0.9
0.15000000000000002,0.82
0.15000000000000002,0.85
0.15000000000000002,0.88
0.15000000000000002,0.87
0.15000000000000002,0.81
0.15000000000000002,0.87
0.15000000000000002,0.91
0.15000000000000002,0.89
0.15000000000000002,0.9
0.15000000000000002,0.88
0.15000000000000002,0.88
0.15000000000000002,0.93
0.15000000000000002,0.87
0.15000000000000002,0.88
0.15000000000000002,0.91
0.15000000000000002,0.96
0.15000000000000002,0.89
0.15000000000000002,0.92
0.15000000000000002,0.85
0.15000000000000002,0.86
0.15000000000000002,0.88
0.15000000000000002,0.85
0.15000000000000002,0.9
0.15000000000000002,0.83
0.15000000000000002,0.79
0.15000000000000002,0.9
0.15000000000000002,0.95
0.15000000000000002,0.82
0.15000000000000002,0.86
0.15000000000000002,0.95
0.15000000000000002,0.84
0.15000000000000002,0.85
0.15000000000000002,0.85
0.15000000000000002,0.9
0.15000000000000002,0.92
0.15000000000000002,0.88
0.15000000000000002,0.85
0.15000000000000002,0.87
0.15000000000000002,0.84
0.15000000000000002,0.9
0.15000000000000002,0.9
0.15000000000000002,0.9
0.15000000000000002,0.83
0.15000000000000002,0.95
0.15000000000000002,0.87
0.15000000000000002,0.87
0.15000000000000002,0.84
0.15000000000000002,0.84
0.15000000000000002,0.8
0.15000000000000002,0.86
0.15000000000000002,0.82
0.15000000000000002,0.87
0.15000000000000002,0.87
0.15000000000000002,0.92
0.15000000000000002,0.89
0.15000000000000002,0.84
0.15000000000000002,0.87
0.15000000000000002,0.85
0.15000000000000002,0.88
0.15000000000000002,0.89
0.15000000000000002,0.88
0.15000000000000002,0.89
0.15000000000000002,0.92
0.15000000000000002,0.92
0.15000000000000002,0.9
0.15000000000000002,0.89
0.15000000000000002,0.9
0.15000000000000002,0.84
0.15000000000000002,0.89
0.15000000000000002,0.85
0.15000000000000002,0.83
0.15000000000000002,0.93
0.15000000000000002,0.9
0.15000000000000002,0.88
0.15000000000000002,0.85
0.15000000000000002,0.87
0.15000000000000002,0.88
0.15000000000000002,0.89
0.15000000000000002,0.87
0.15000000000000002,0.82
0.15000000000000002,0.94
0.15000000000000002,0.82
0.15000000000000002,0.9
0.15000000000000002,0.89
0.15000000000000002,0.91
0.15000000000000002,0.84
0.15000000000000002,0.86
0.15000000000000002,0.79
0.15000000000000002,0.91
0.15000000000000002,0.92
0.15000000000000002,0.88
0.15000000000000002,0.89
0.15000000000000002,0.86
0.15000000000000002,0.89
0.15000000000000002,0.83
0.15000000000000002,0.91
0.15000000000000002,0.86
0.15000000000000002,0.79
0.15000000000000002,0.89
0.15000000000000002,0.89
0.15000000000000002,0.83
0.15000000000000002,0.88
0.15000000000000002,0.88
0.15000000000000002,0.91
0.15000000000000002,0.85
0.15000000000000002,0.89
0.15000000000000002,0.86
0.15000000000000002,0.9
0.15000000000000002,0.87
0.15000000000000002,0.89
0.15000000000000002,0.93
0.16,0.83
0.16,0.86
0.16,0.87
0.16,0.85
0.16,0.93
0.16,0.93
0.16,0.89
0.16,0.89
0.16,0.9
0.16,0.86
0.16,0.87
0.16,0.86
0.16,0.92
0.16,0.9
0.16,0.87
0.16,0.89
0.16,0.85
0.16,0.81
0.16,0.87
0.16,0.88
0.16,0.92
0.16,0.83
0.16,0.89
0.16,0.85
0.16,0.83
0.16,0.92
0.16,0.88
0.16,0.86
0.16,0.86
0.16,0.83
0.16,0.93
0.16,0.9
0.16,0.89
0.16,0.87
0.16,0.91
0.16,0.9
0.16,0.84
0.16,0.89
0.16,0.84
0.16,0.88
0.16,0.89
0.16,0.88
0.16,0.92
0.16,0.9
0.16,0.84
0.16,0.88
0.16,0.84
0.16,0.9
0.16,0.85
0.16,0.9
0.16,0.9
0.16,0.87
0.16,0.9
0.16,0.81
0.16,0.91
0.16,0.91
0.16,0.93
0.16,0.94
0.16,0.89
0.16,0.85
0.16,0.87
0.16,0.86
0.16,0.86
0.16,0.87
0.16,0.91
0.16,0.88
0.16,0.87
0.16,0.88
0.16,0.92
0.16,0.83
0.16,0.81
0.16,0.87
0.16,0.9
0.16,0.88
0.16,0.9
0.16,0.87
0.16,0.9
0.16,0.87
0.16,0.9
0.16,0.85
0.16,0.91
0.16,0.91
0.16,0.83
0.16,0.86
0.16,0.89
0.16,0.82
0.16,0.86
0.16,0.87
0.16,0.89
0.16,0.84
0.16,0.91
0.16,0.84
0.16,0.9
0.16,0.9
0.16,0.86
0.16,0.91
0.16,0.91
0.16,0.93
0.16,0.8
0.16,0.92
0.16,0.82
0.16,0.89
0.16,0.91
0.16,0.87
0.16,0.89
0.16,0.89
0.16,0.87
0.16,0.84
0.16,0.84
0.16,0.9
0.16,0.92
0.16,0.84
0.16,0.9
0.16,0.84
0.16,0.88
0.16,0.89
0.16,0.87
0.16,0.9
0.16,0.88
0.16,0.86
0.16,0.84
0.16,0.84
0.16,0.84
0.16,0.87
0.16,0.88
0.16,0.89
0.16,0.85
0.16,0.89
0.16,0.87
0.16,0.84
0.16,0.93
0.16,0.85
0.16,0.89
0.16,0.86
0.16,0.89
0.16,0.88
0.16,0.87
0.16,0.9
0.16,0.9
0.16,0.82
0.16,0.85
0.16,0.88
0.16,0.87
0.16,0.81
0.16,0.87
0.16,0.91
0.16,0.89
0.16,0.9
0.16,0.88
0.16,0.88
0.16,0.93
0.16,0.87
0.16,0.88
0.16,0.91
0.16,0.96
0.16,0.89
0.16,0.92
0.16,0.85
0.16,0.86
0.16,0.88
0.16,0.85
0.16,0.9
0.16,0.83
0.16,0.79
0.16,0.9
0.16,0.95
0.16,0.82
0.16,0.86
0.16,0.95
0.16,0.84
0.16,0.85
0.16,0.85
0.16,0.9
0.16,0.92
0.16,0.88
0.16,0.85
0.16,0.87
0.16,0.84
0.16,0.9
0.16,0.9
0.16,0.9
0.16,0.83
0.16,0.95
0.16,0.87
0.16,0.87
0.16,0.84
0.16,0.84
0.16,0.8
0.16,0.86
0.16,0.82
0.16,0.87
0.16,0.87
0.16,0.92
0.16,0.89
0.16,0.84
0.16,0.87
0.16,0.85
0.16,0.88
0.16,0.89
0.16,0.88
0.16,0.89
0.16,0.92
0.16,0.92
0.16,0.9
0.16,0.89
0.16,0.9
0.16,0.84
0.16,0.89
0.16,0.85
0.16,0.83
0.16,0.93
0.16,0.9
0.16,0.88
0.16,0.85
0.16,0.87
0.16,0.88
0.16,0.89
0.16,0.87
0.16,0.82
0.16,0.94
0.16,0.82
0.16,0.9
0.16,0.89
0.16,0.91
0.16,0.84
0.16,0.86
0.16,0.79
0.16,0.91
0.16,0.92
0.16,0.88
0.16,0.89
0.16,0.86
0.16,0.89
0.16,0.83
0.16,0.91
0.16,0.86
0.16,0.79
0.16,0.89
0.16,0.89
0.16,0.83
0.16,0.88
0.16,0.88
0.16,0.91
0.16,0.85
0.16,0.89
0.16,0.86
0.16,0.9
0.16,0.87
0.16,0.89
0.16,0.93
0.17,0.83
0.17,0.83
0.17,0.89
0.17,0.85
0.17,0.93
0.17,0.93
0.17,0.89
0.17,0.89
0.17,0.9
0.17,0.86
0.17,0.87
0.17,0.86
0.17,0.92
0.17,0.9
0.17,0.87
0.17,0.89
0.17,0.85
0.17,0.83
0.17,0.87
0.17,0.88
0.17,0.92
0.17,0.88
0.17,0.91
0.17,0.85
0.17,0.83
0.17,0.92
0.17,0.88
0.17,0.86
0.17,0.87
0.17,0.83
0.17,0.91
0.17,0.9
0.17,0.89
0.17,0.88
0.17,0.91
0.17,0.9
0.17,0.84
0.17,0.89
0.17,0.84
0.17,0.82
0.17,0.89
0.17,0.88
0.17,0.92
0.17,0.9
0.17,0.83
0.17,0.89
0.17,0.89
0.17,0.9
0.17,0.85
0.17,0.9
0.17,0.91
0.17,0.87
0.17,0.9
0.17,0.81
0.17,0.89
0.17,0.91
0.17,0.93
0.17,0.94
0.17,0.92
0.17,0.85
0.17,0.87
0.17,0.86
0.17,0.86
0.17,0.87
0.17,0.91
0.17,0.88
0.17,0.85
0.17,0.88
0.17,0.92
0.17,0.83
0.17,0.81
0.17,0.87
0.17,0.9
0.17,0.87
0.17,0.83
0.17,0.87
0.17,0.9
0.17,0.87
0.17,0.81
0.17,0.85
0.17,0.91
0.17,0.91
0.17,0.89
0.17,0.87
0.17,0.89
0.17,0.82
0.17,0.86
0.17,0.87
0.17,0.89
0.17,0.84
0.17,0.91
0.17,0.84
0.17,0.89
0.17,0.9
0.17,0.86
0.17,0.91
0.17,0.91
0.17,0.93
0.17,0.8
0.17,0.92
0.17,0.9
0.17,0.89
0.17,0.91
0.17,0.87
0.17,0.87
0.17,0.89
0.17,0.87
0.17,0.84
0.17,0.84
0.17,0.9
0.17,0.92
0.17,0.84
0.17,0.91
0.17,0.84
0.17,0.88
0.17,0.89
0.17,0.88
0.17,0.9
0.17,0.89
0.17,0.86
0.17,0.84
0.17,0.84
0.17,0.84
0.17,0.9
0.17,0.88
0.17,0.85
0.17,0.9
0.17,0.89
0.17,0.87
0.17,0.84
0.17,0.93
0.17,0.85
0.17,0.89
0.17,0.86
0.17,0.89
0.17,0.88
0.17,0.87
0.17,0.9
0.17,0.86
0.17,0.82
0.17,0.9
0.17,0.89
0.17,0.87
0.17,0.81
0.17,0.9
0.17,0.91
0.17,0.89
0.17,0.9
0.17,0.88
0.17,0.88
0.17,0.91
0.17,0.87
0.17,0.88
0.17,0.91
0.17,0.88
0.17,0.89
0.17,0.92
0.17,0.85
0.17,0.86
0.17,0.88
0.17,0.85
0.17,0.9
0.17,0.83
0.17,0.79
0.17,0.9
0.17,0.95
0.17,0.82
0.17,0.86
0.17,0.85
0.17,0.84
0.17,0.85
0.17,0.92
0.17,0.9
0.17,0.92
0.17,0.88
0.17,0.84
0.17,0.87
0.17,0.84
0.17,0.9
0.17,0.9
0.17,0.9
0.17,0.83
0.17,0.95
0.17,0.89
0.17,0.87
0.17,0.84
0.17,0.84
0.17,0.8
0.17,0.86
0.17,0.82
0.17,0.87
0.17,0.87
0.17,0.92
0.17,0.89
0.17,0.87
0.17,0.87
0.17,0.86
0.17,0.88
0.17,0.89
0.17,0.88
0.17,0.89
0.17,0.92
0.17,0.92
0.17,0.9
0.17,0.89
0.17,0.9
0.17,0.84
0.17,0.89
0.17,0.85
0.17,0.83
0.17,0.93
0.17,0.9
0.17,0.88
0.17,0.85
0.17,0.87
0.17,0.88
0.17,0.89
0.17,0.87
0.17,0.82
0.17,0.94
0.17,0.82
0.17,0.9
0.17,0.89
0.17,0.89
0.17,0.84
0.17,0.9
0.17,0.79
0.17,0.91
0.17,0.92
0.17,0.88
0.17,0.89
0.17,0.86
0.17,0.9
0.17,0.83
0.17,0.89
0.17,0.86
0.17,0.79
0.17,0.89
0.17,0.89
0.17,0.84
0.17,0.88
0.17,0.88
0.17,0.91
0.17,0.85
0.17,0.89
0.17,0.86
0.17,0.9
0.17,0.87
0.17,0.89
0.17,0.93
0.18000000000000002,0.83
0.18000000000000002,0.86
0.18000000000000002,0.89
0.18000000000000002,0.89
0.18000000000000002,0.91
0.18000000000000002,0.93
0.18000000000000002,0.89
0.18000000000000002,0.89
0.18000000000000002,0.91
0.18000000000000002,0.86
0.18000000000000002,0.87
0.18000000000000002,0.91
0.18000000000000002,0.92
0.18000000000000002,0.91
0.18000000000000002,0.87
0.18000000000000002,0.9
0.18000000000000002,0.85
0.18000000000000002,0.83
0.18000000000000002,0.87
0.18000000000000002,0.88
0.18000000000000002,0.92
0.18000000000000002,0.88
0.18000000000000002,0.91
0.18000000000000002,0.96
0.18000000000000002,0.83
0.18000000000000002,0.88
0.18000000000000002,0.88
0.18000000000000002,0.9
0.18000000000000002,0.89
0.18000000000000002,0.83
0.18000000000000002,0.95
0.18000000000000002,0.9
0.18000000000000002,0.92
0.18000000000000002,0.89
0.18000000000000002,0.91
0.18000000000000002,0.9
0.18000000000000002,0.78
0.18000000000000002,0.89
0.18000000000000002,0.84
0.18000000000000002,0.82
0.18000000000000002,0.89
0.18000000000000002,0.88
0.18000000000000002,0.84
0.18000000000000002,0.9
0.18000000000000002,0.83
0.18000000000000002,0.89
0.18000000000000002,0.85
0.18000000000000002,0.87
0.18000000000000002,0.92
0.18000000000000002,0.91
0.18000000000000002,0.91
0.18000000000000002,0.87
0.18000000000000002,0.92
0.18000000000000002,0.81
0.18000000000000002,0.89
0.18000000000000002,0.91
0.18000000000000002,0.93
0.18000000000000002,0.94
0.18000000000000002,0.93
0.18000000000000002,0.89
0.18000000000000002,0.87
0.18000000000000002,0.85
0.18000000000000002,0.86
0.18000000000000002,0.87
0.18000000000000002,0.89
0.18000000000000002,0.9
0.18000000000000002,0.85
0.18000000000000002,0.82
0.18000000000000002,0.93
0.18000000000000002,0.91
0.18000000000000002,0.81
0.18000000000000002,0.87
0.18000000000000002,0.9
0.18000000000000002,0.87
0.18000000000000002,0.83
0.18000000000000002,0.84
0.18000000000000002,0.9
0.18000000000000002,0.82
0.18000000000000002,0.81
0.18000000000000002,0.87
0.18000000000000002,0.91
0.18000000000000002,0.91
0.18000000000000002,0.78
0.18000000000000002,0.87
0.18000000000000002,0.89
0.18000000000000002,0.82
0.18000000000000002,0.86
0.18000000000000002,0.87
0.18000000000000002,0.87
0.18000000000000002,0.84
0.18000000000000002,0.91
0.18000000000000002,0.86
0.18000000000000002,0.89
0.18000000000000002,0.94
0.18000000000000002,0.9
0.18000000000000002,0.91
0.18000000000000002,0.91
0.18000000000000002,0.93
0.18000000000000002,0.8
0.18000000000000002,0.86
0.18000000000000002,0.9
0.18000000000000002,0.89
0.18000000000000002,0.91
0.18000000000000002,0.87
0.18000000000000002,0.91
0.18000000000000002,0.89
0.18000000000000002,0.88
0.18000000000000002,0.86
0.18000000000000002,0.84
0.18000000000000002,0.9
0.18000000000000002,0.86
0.18000000000000002,0.84
0.18000000000000002,0.91
0.18000000000000002,0.84
0.18000000000000002,0.88
0.18000000000000002,0.89
0.18000000000000002,0.88
0.18000000000000002,0.9
0.18000000000000002,0.89
0.18000000000000002,0.86
0.18000000000000002,0.84
0.18000000000000002,0.9
0.18000000000000002,0.84
0.18000000000000002,0.85
0.18000000000000002,0.88
0.18000000000000002,0.87
0.18000000000000002,0.9
0.18000000000000002,0.93
0.18000000000000002,0.87
0.18000000000000002,0.84
0.18000000000000002,0.93
0.18000000000000002,0.83
0.18000000000000002,0.89
0.18000000000000002,0.87
0.18000000000000002,0.89
0.18000000000000002,0.93
0.18000000000000002,0.87
0.18000000000000002,0.9
0.18000000000000002,0.86
0.18000000000000002,0.82
0.18000000000000002,0.87
0.18000000000000002,0.89
0.18000000000000002,0.87
0.18000000000000002,0.85
0.18000000000000002,0.9
0.18000000000000002,0.91
0.18000000000000002,0.89
0.18000000000000002,0.91
0.18000000000000002,0.85
0.18000000000000002,0.88
0.18000000000000002,0.91
0.18000000000000002,0.87
0.18000000000000002,0.88
0.18000000000000002,0.91
0.18000000000000002,0.9
0.18000000000000002,0.89
0.18000000000000002,0.95
0.18000000000000002,0.85
0.18000000000000002,0.86
0.18000000000000002,0.86
0.18000000000000002,0.85
0.18000000000000002,0.9
0.18000000000000002,0.87
0.18000000000000002,0.79
0.18000000000000002,0.9
0.18000000000000002,0.95
0.18000000000000002,0.87
0.18000000000000002,0.86
0.18000000000000002,0.85
0.18000000000000002,0.9
0.18000000000000002,0.85
0.18000000000000002,0.92
0.18000000000000002,0.88
0.18000000000000002,0.92
0.18000000000000002,0.88
0.18000000000000002,0.84
0.18000000000000002,0.87
0.18000000000000002,0.84
0.18000000000000002,0.9
0.18000000000000002,0.9
0.18000000000000002,0.89
0.18000000000000002,0.85
0.18000000000000002,0.86
0.18000000000000002,0.89
0.18000000000000002,0.86
0.18000000000000002,0.84
0.18000000000000002,0.83
0.18000000000000002,0.8
0.18000000000000002,0.88
0.18000000000000002,0.82
0.18000000000000002,0.86
0.18000000000000002,0.87
0.18000000000000002,0.92
0.18000000000000002,0.86
0.18000000000000002,0.83
0.18000000000000002,0.87
0.18000000000000002,0.86
0.18000000000000002,0.88
0.18000000000000002,0.89
0.18000000000000002,0.88
0.18000000000000002,0.86
0.18000000000000002,0.85
0.18000000000000002,0.92
0.18000000000000002,0.91
0.18000000000000002,0.89
0.18000000000000002,0.9
0.18000000000000002,0.84
0.18000000000000002,0.89
0.18000000000000002,0.88
0.18000000000000002,0.83
0.18000000000000002,0.91
0.18000000000000002,0.92
0.18000000000000002,0.88
0.18000000000000002,0.88
0.18000000000000002,0.88
0.18000000000000002,0.92
0.18000000000000002,0.89
0.18000000000000002,0.87
0.18000000000000002,0.82
0.18000000000000002,0.94
0.18000000000000002,0.88
0.18000000000000002,0.9
0.18000000000000002,0.89
0.18000000000000002,0.9
0.18000000000000002,0.84
